"projectID";"legalBasis";"title";"uniqueProgrammePart"
"101068395";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101065406";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101060666";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101062657";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101061254";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101079963";"HORIZON.2.4.8";"Circular Industries";""
"101079963";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101064642";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101058471";"HORIZON.4.2";"Reforming and enhancing the European R&I System";"true"
"101058471";"HORIZON.4.2.4";"Open science";""
"101069813";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101069813";"HORIZON.2.4.6";"Next Generation Internet";""
"101065618";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101058613";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101081181";"HORIZON.4.1";"Widening participation and spreading excellence";"true"
"101081181";"HORIZON.4.1.6";"Further supporting actions";""
"101060194";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101060954";"HORIZON.2.6";"Food, Bioeconomy Natural Resources, Agriculture and Environment";"true"
"101060954";"HORIZON.2.6.2";"Biodiversity and Natural Resources";""
"101058682";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101058682";"HORIZON.2.4.4";"Advanced Materials";""
"101063239";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101067825";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101067351";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101062825";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101061250";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101059695";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101063295";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101064307";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101057209";"HORIZON.2.1";"Health";"true"
"101057209";"HORIZON.2.1.6";"Health Care Systems";""
"101079282";"HORIZON.4.1.2";"Twinning";""
"101079282";"HORIZON.4.1";"Widening participation and spreading excellence";"true"
"101064472";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101061921";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101062382";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101066912";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101057509";"HORIZON.2.1";"Health";"true"
"101057509";"HORIZON.2.1.6";"Health Care Systems";""
"101062195";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101072131";"HORIZON.3.2";"European innovation ecosystems";"true"
"101063613";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101065578";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101065757";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101079217";"HORIZON.4.1.2";"Twinning";""
"101079217";"HORIZON.4.1";"Widening participation and spreading excellence";"true"
"101065044";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101067240";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101068340";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101062365";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101067742";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101061455";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101058620";"HORIZON.1.3";"Research infrastructures";"true"
"101058620";"HORIZON.1.3.2";"Opening, Integrating and Interconnecting Research Infrastructures";""
"101074088";"HORIZON.2.1";"Health";"true"
"101074088";"HORIZON.2.1.3";"Non-Communicable and Rare Diseases";""
"101061325";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101067982";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101064817";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101066898";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101063225";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101065928";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101061500";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101072135";"HORIZON.3.2";"European innovation ecosystems";"true"
"101072135";"HORIZON.3.2.3";"Joint programmes close to innovators";""
"101059800";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101062601";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101070827";"HORIZON.3.2";"European innovation ecosystems";"true"
"101070827";"HORIZON.3.2.3";"Joint programmes close to innovators";""
"101072644";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101070533";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101070533";"HORIZON.2.4.6";"Next Generation Internet";""
"101045949";"HORIZON.2.1";"Health";"true"
"101045949";"HORIZON.2.1.4";"Infectious Diseases, including poverty-related and neglected diseases";""
"101063168";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101066193";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101067618";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101065239";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101063864";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101065393";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101072018";"HORIZON.3.2";"European innovation ecosystems";"true"
"101063220";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101061661";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101057315";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101064348";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101064575";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101065960";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101065086";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101062643";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101066938";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101064889";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101063760";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101063539";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101061707";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101066093";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101066815";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101064183";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101063373";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101061026";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101072302";"HORIZON.3.2";"European innovation ecosystems";"true"
"101063183";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101069033";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101065517";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101065427";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101067928";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101063066";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101066953";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101060201";"HORIZON.4.1.2";"Twinning";""
"101060201";"HORIZON.4.1";"Widening participation and spreading excellence";"true"
"101068212";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101072150";"HORIZON.3.2";"European innovation ecosystems";"true"
"101065328";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101067746";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101062225";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101062418";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101063575";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101066732";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101061826";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101062042";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101065184";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101068441";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101064349";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101064374";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101056940";"HORIZON.2.5.7";"Clean, Safe and Accessible Transport and Mobility";""
"101056940";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101056940";"HORIZON.2.5.6";"Industrial Competitiveness in Transport";""
"101063676";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101066273";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101065174";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101061939";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101065810";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101079219";"HORIZON.4.1.2";"Twinning";""
"101079219";"HORIZON.4.1";"Widening participation and spreading excellence";"true"
"101060448";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101067300";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101064555";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101065769";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101062498";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101066532";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101067066";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101064502";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101063410";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101061882";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101061320";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101058224";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190138948";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190171583";"HORIZON.3.1.2";"The Accelerator";""
"190171583";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190188598";"HORIZON.3.1.2";"The Accelerator";""
"190188598";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101057672";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190124455";"HORIZON.3.1.2";"The Accelerator";""
"190124455";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190190768";"HORIZON.3.1.2";"The Accelerator";""
"190190768";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190180051";"HORIZON.3.1.2";"The Accelerator";""
"190180051";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101057769";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190167786";"HORIZON.3.1.2";"The Accelerator";""
"190167786";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190129138";"HORIZON.3.1.2";"The Accelerator";""
"190129138";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190155287";"HORIZON.3.1.2";"The Accelerator";""
"190155287";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101057934";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190164663";"HORIZON.3.1.2";"The Accelerator";""
"190164663";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190133662";"HORIZON.3.1.2";"The Accelerator";""
"190133662";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190136759";"HORIZON.3.1.2";"The Accelerator";""
"190136759";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190132953";"HORIZON.3.1.2";"The Accelerator";""
"190132953";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190169569";"HORIZON.3.1.2";"The Accelerator";""
"190169569";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101046846";"HORIZON.3.1.1";"The Pathfinder for Advanced Research";""
"101046846";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190174417";"HORIZON.3.1.2";"The Accelerator";""
"190174417";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101046620";"HORIZON.3.1.1";"The Pathfinder for Advanced Research";""
"101046620";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190190711";"HORIZON.3.1.2";"The Accelerator";""
"190190711";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190167125";"HORIZON.3.1.2";"The Accelerator";""
"190167125";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190199874";"HORIZON.3.1.2";"The Accelerator";""
"190199874";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190130497";"HORIZON.3.1.2";"The Accelerator";""
"190130497";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190141418";"HORIZON.3.1.2";"The Accelerator";""
"190141418";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190135769";"HORIZON.3.1.2";"The Accelerator";""
"190135769";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190138640";"HORIZON.3.1.2";"The Accelerator";""
"190138640";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190186816";"HORIZON.3.1.2";"The Accelerator";""
"190186816";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190178589";"HORIZON.3.1.2";"The Accelerator";""
"190178589";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101046307";"HORIZON.3.1.1";"The Pathfinder for Advanced Research";""
"101046307";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190151437";"HORIZON.3.1.2";"The Accelerator";""
"190151437";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190185259";"HORIZON.3.1.2";"The Accelerator";""
"190185259";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101046369";"HORIZON.3.1.1";"The Pathfinder for Advanced Research";""
"101046369";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190146453";"HORIZON.3.1.2";"The Accelerator";""
"190146453";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190123213";"HORIZON.3.1.2";"The Accelerator";""
"190123213";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190175560";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190124297";"HORIZON.3.1.2";"The Accelerator";""
"190124297";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190108094";"HORIZON.3.1.2";"The Accelerator";""
"190108094";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190126849";"HORIZON.3.1.2";"The Accelerator";""
"190126849";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190120429";"HORIZON.3.1.2";"The Accelerator";""
"190120429";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190132248";"HORIZON.3.1.2";"The Accelerator";""
"190132248";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101085956";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101085956";"HORIZON.3.1.3";"Additional EIC activities";""
"190175727";"HORIZON.3.1.2";"The Accelerator";""
"190175727";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190149849";"HORIZON.3.1.2";"The Accelerator";""
"190149849";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190164416";"HORIZON.3.1.2";"The Accelerator";""
"190164416";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190173163";"HORIZON.3.1.2";"The Accelerator";""
"190173163";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190142580";"HORIZON.3.1.2";"The Accelerator";""
"190142580";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190159768";"HORIZON.3.1.2";"The Accelerator";""
"190159768";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190156971";"HORIZON.3.1.2";"The Accelerator";""
"190156971";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190173479";"HORIZON.3.1.2";"The Accelerator";""
"190173479";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190191933";"HORIZON.3.1.2";"The Accelerator";""
"190191933";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190134039";"HORIZON.3.1.2";"The Accelerator";""
"190134039";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190177779";"HORIZON.3.1.2";"The Accelerator";""
"190177779";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101070950";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190149727";"HORIZON.3.1.2";"The Accelerator";""
"190149727";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190126069";"HORIZON.3.1.2";"The Accelerator";""
"190126069";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190131793";"HORIZON.3.1.2";"The Accelerator";""
"190131793";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190121231";"HORIZON.3.1.2";"The Accelerator";""
"190121231";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190199097";"HORIZON.3.1.2";"The Accelerator";""
"190199097";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190195702";"HORIZON.3.1.2";"The Accelerator";""
"190195702";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190125980";"HORIZON.3.1.2";"The Accelerator";""
"190125980";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190119214";"HORIZON.3.1.2";"The Accelerator";""
"190119214";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190198323";"HORIZON.3.1.2";"The Accelerator";""
"190198323";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190100375";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190129559";"HORIZON.3.1.2";"The Accelerator";""
"190129559";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190127290";"HORIZON.3.1.2";"The Accelerator";""
"190127290";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190131184";"HORIZON.3.1.2";"The Accelerator";""
"190131184";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190167448";"HORIZON.3.1.2";"The Accelerator";""
"190167448";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190159775";"HORIZON.3.1.2";"The Accelerator";""
"190159775";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101058016";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190152213";"HORIZON.3.1.2";"The Accelerator";""
"190152213";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190145869";"HORIZON.3.1.2";"The Accelerator";""
"190145869";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101058111";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190121972";"HORIZON.3.1.2";"The Accelerator";""
"190121972";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190153016";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190145145";"HORIZON.3.1.2";"The Accelerator";""
"190145145";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190141232";"HORIZON.3.1.2";"The Accelerator";""
"190141232";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101063276";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"190102649";"HORIZON.3.1.2";"The Accelerator";""
"190102649";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190108462";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190175375";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190157517";"HORIZON.3.1.2";"The Accelerator";""
"190157517";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190183175";"HORIZON.3.1.2";"The Accelerator";""
"190183175";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190162033";"HORIZON.3.1.2";"The Accelerator";""
"190162033";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190167638";"HORIZON.3.1.2";"The Accelerator";""
"190167638";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190100402";"HORIZON.3.1.2";"The Accelerator";""
"190100402";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190136402";"HORIZON.3.1.2";"The Accelerator";""
"190136402";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101057616";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190160513";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190102180";"HORIZON.3.1.2";"The Accelerator";""
"190102180";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190170580";"HORIZON.3.1.2";"The Accelerator";""
"190170580";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190107075";"HORIZON.3.1.2";"The Accelerator";""
"190107075";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190157289";"HORIZON.3.1.2";"The Accelerator";""
"190157289";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190114794";"HORIZON.3.1.2";"The Accelerator";""
"190114794";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190138134";"HORIZON.3.1.2";"The Accelerator";""
"190138134";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190181809";"HORIZON.3.1.2";"The Accelerator";""
"190181809";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
